raw_bijoy	context	source_file	question_number	correct_bengali
, 	`ywU Mvwo ci¯úi mg‡Kv‡Y  15 kmh−1  I  x kmh−1  †e‡M hvq| GKwUi mv‡c‡ÿ AciwUi Av‡cwÿK †eM  25 kmh−1  	P1 MCQ 1.mhtml	15	
KvbwUB	†KvbwUB bq	P1 MCQ 1.mhtml	15	
bq	†KvbwUB bq	P1 MCQ 1.mhtml	15	
 Ges 	A→=2i^+4j^−2k^  Ges B→=8i^+16j^−8k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 1.mhtml	16	
j	A→=2i^+4j^−2k^  Ges B→=8i^+16j^−8k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 1.mhtml	16	
i 	A→=2i^+4j^−2k^  Ges B→=8i^+16j^−8k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 1.mhtml	16	
gvb	A→=2i^+4j^−2k^  Ges B→=8i^+16j^−8k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 1.mhtml	16	
 KZ?	A→=2i^+4j^−2k^  Ges B→=8i^+16j^−8k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 1.mhtml	16	
12	12	P1 MCQ 1.mhtml	16	
0	0	P1 MCQ 1.mhtml	16	
, 	GLv‡b, AxBx=AyBy=AzBz 	P1 MCQ 1.mhtml	16	
:	weKí:	P1 MCQ 1.mhtml	16	
mwjbqWvj	 r →  mwjbqWvj n‡j,  ∇→⋅r →=? 	P1 MCQ 1.mhtml	17	
, 	 r →  mwjbqWvj n‡j,  ∇→⋅r →=? 	P1 MCQ 1.mhtml	17	
KvbwUB	†KvbwUB bq	P1 MCQ 1.mhtml	17	
bq	†KvbwUB bq	P1 MCQ 1.mhtml	17	
 I 	 5 N  I  3 N  gv‡bi ejØq 60∘  †Kv‡Y wµqv Ki‡j G‡`i †f±i we‡qvMd‡ji gvb KZ?	P1 MCQ 1.mhtml	18	
i	 5 N  I  3 N  gv‡bi ejØq 60∘  †Kv‡Y wµqv Ki‡j G‡`i †f±i we‡qvMd‡ji gvb KZ?	P1 MCQ 1.mhtml	18	
gvb	 5 N  I  3 N  gv‡bi ejØq 60∘  †Kv‡Y wµqv Ki‡j G‡`i †f±i we‡qvMd‡ji gvb KZ?	P1 MCQ 1.mhtml	18	
 KZ?	 5 N  I  3 N  gv‡bi ejØq 60∘  †Kv‡Y wµqv Ki‡j G‡`i †f±i we‡qvMd‡ji gvb KZ?	P1 MCQ 1.mhtml	18	
Ges	 A→=i^+2j^, B→=i^+3j^+2k^  Ges C→=2i^−3j^+k^  n‡j, (A→×B→).C→=? 	P1 MCQ 1.mhtml	19	
, 	 A→=i^+2j^, B→=i^+3j^+2k^  Ges C→=2i^−3j^+k^  n‡j, (A→×B→).C→=? 	P1 MCQ 1.mhtml	19	
Zvgvi	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
Avgiv	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
 I 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
| 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
 GB 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
| 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
Zvgvi	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
`	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
Avgiv	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
Kwi	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
| 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
, 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
 `	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
, 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
` 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
welq	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
Zvgvi	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
-	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 1.mhtml	20	
gvUvgywU	†gvUvgywU	P1 MCQ 1.mhtml	20	
Lvivc	Lvivc	P1 MCQ 1.mhtml	20	
Kwiwb	K¬vm Kwiwb	P1 MCQ 1.mhtml	20	
Kvb	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
 Ges 	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
ci	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
ii	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
 mv	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
_ j	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
^ 	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
n	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
e	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
?	‘a’ Gi †Kvb gv‡bi Rb¨ †f±i ai^−2j^+k^  Ges 2ai^−aj^−4k^  ci¯ú‡ii mv‡_ j¤^ n‡e?	P1 MCQ 2.mhtml	1	
m	m GKK gv‡bi `ywU †f±‡ii jwäi gvb 2m  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	2	
 GKK 	m GKK gv‡bi `ywU †f±‡ii jwäi gvb 2m  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	2	
 `	m GKK gv‡bi `ywU †f±‡ii jwäi gvb 2m  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	2	
ywU	m GKK gv‡bi `ywU †f±‡ii jwäi gvb 2m  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	2	
gvb	m GKK gv‡bi `ywU †f±‡ii jwäi gvb 2m  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	2	
,	m GKK gv‡bi `ywU †f±‡ii jwäi gvb 2m  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	2	
i	m GKK gv‡bi `ywU †f±‡ii jwäi gvb 2m  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	2	
KvY	m GKK gv‡bi `ywU †f±‡ii jwäi gvb 2m  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	2	
 KZ?	m GKK gv‡bi `ywU †f±‡ii jwäi gvb 2m  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	2	
KvbwU	†KvbwU †¯‹jvi ivwk?	P1 MCQ 2.mhtml	3	
jvi	†KvbwU †¯‹jvi ivwk?	P1 MCQ 2.mhtml	3	
ivwk	†KvbwU †¯‹jvi ivwk?	P1 MCQ 2.mhtml	3	
?	†KvbwU †¯‹jvi ivwk?	P1 MCQ 2.mhtml	3	
eM	†eM	P1 MCQ 2.mhtml	3	
Zwor	Zwor wefe	P1 MCQ 2.mhtml	3	
wefe	Zwor wefe	P1 MCQ 2.mhtml	3	
`	`ywU †f±‡ii †¯‹jvi ¸Yd‡ji gvb I †f±i ¸Yd‡ji gvb B  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	5	
ywU	`ywU †f±‡ii †¯‹jvi ¸Yd‡ji gvb I †f±i ¸Yd‡ji gvb B  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	5	
jvi	`ywU †f±‡ii †¯‹jvi ¸Yd‡ji gvb I †f±i ¸Yd‡ji gvb B  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	5	
gvb	`ywU †f±‡ii †¯‹jvi ¸Yd‡ji gvb I †f±i ¸Yd‡ji gvb B  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	5	
gvb	`ywU †f±‡ii †¯‹jvi ¸Yd‡ji gvb I †f±i ¸Yd‡ji gvb B  n‡j, G‡`i ga¨eZx© †KvY KZ?	P1 MCQ 2.mhtml	5	
yz	Q→=3i^+6j^−2k^  †f±iwU yz-Z‡ji mv‡_ †h †KvY Drcbœ K‡i- 	P1 MCQ 2.mhtml	6	
-	Q→=3i^+6j^−2k^  †f±iwU yz-Z‡ji mv‡_ †h †KvY Drcbœ K‡i- 	P1 MCQ 2.mhtml	6	
KvY	Q→=3i^+6j^−2k^  †f±iwU yz-Z‡ji mv‡_ †h †KvY Drcbœ K‡i- 	P1 MCQ 2.mhtml	6	
-	Q→=3i^+6j^−2k^  †f±iwU yz-Z‡ji mv‡_ †h †KvY Drcbœ K‡i- 	P1 MCQ 2.mhtml	6	
Ges	A→=4i^−4j^+k^  Ges B→=2i^−2j^−k^  mvgvšÍwi‡Ki `ywU mwbœwnZ evû n‡j, †ÿÎdj KZ?	P1 MCQ 2.mhtml	7	
 `	A→=4i^−4j^+k^  Ges B→=2i^−2j^−k^  mvgvšÍwi‡Ki `ywU mwbœwnZ evû n‡j, †ÿÎdj KZ?	P1 MCQ 2.mhtml	7	
ywU	A→=4i^−4j^+k^  Ges B→=2i^−2j^−k^  mvgvšÍwi‡Ki `ywU mwbœwnZ evû n‡j, †ÿÎdj KZ?	P1 MCQ 2.mhtml	7	
, 	A→=4i^−4j^+k^  Ges B→=2i^−2j^−k^  mvgvšÍwi‡Ki `ywU mwbœwnZ evû n‡j, †ÿÎdj KZ?	P1 MCQ 2.mhtml	7	
 KZ?	A→=4i^−4j^+k^  Ges B→=2i^−2j^−k^  mvgvšÍwi‡Ki `ywU mwbœwnZ evû n‡j, †ÿÎdj KZ?	P1 MCQ 2.mhtml	7	
4	4 eM© GKK	P1 MCQ 2.mhtml	7	
eM	4 eM© GKK	P1 MCQ 2.mhtml	7	
16	16 eM© GKK	P1 MCQ 2.mhtml	7	
eM	16 eM© GKK	P1 MCQ 2.mhtml	7	
eM	∴  †ÿÎdj =|A→×B→|  =62+62=62  eM© GKK|	P1 MCQ 2.mhtml	7	
-	P→×Q→   m‡e©v”P n‡e †h †ÿ‡Î-	P1 MCQ 2.mhtml	9	
D	 18 ms−1  †e‡M cošÍ e„wó n‡Z iÿv †c‡Z Djø‡¤^i mv‡_ 18.43∘  †Kv‡Y c~e©w`‡K QvZv ai‡Z nq| evZv‡mi †eM 	P1 MCQ 2.mhtml	10	
i	 18 ms−1  †e‡M cošÍ e„wó n‡Z iÿv †c‡Z Djø‡¤^i mv‡_ 18.43∘  †Kv‡Y c~e©w`‡K QvZv ai‡Z nq| evZv‡mi †eM 	P1 MCQ 2.mhtml	10	
Ges 	A→=2i^−3j^+k^  Ges B→=−i^+2j^−k^  n‡j B→  Gi Dci A→  Gi Awf‡ÿc †KvbwU?	P1 MCQ 2.mhtml	11	
 Gi Dci 	A→=2i^−3j^+k^  Ges B→=−i^+2j^−k^  n‡j B→  Gi Dci A→  Gi Awf‡ÿc †KvbwU?	P1 MCQ 2.mhtml	11	
yz	yz-mgZ‡j −2i^+4j^−6k^  †f±‡ii ˆ`N©¨ KZ?	P1 MCQ 2.mhtml	12	
-	yz-mgZ‡j −2i^+4j^−6k^  †f±‡ii ˆ`N©¨ KZ?	P1 MCQ 2.mhtml	12	
GKK	213  GKK	P1 MCQ 2.mhtml	12	
GKK	210  GKK	P1 MCQ 2.mhtml	12	
GKK	102  GKK	P1 MCQ 2.mhtml	12	
GKK	10  GKK	P1 MCQ 2.mhtml	12	
GKK	(4)2+(−6)2=16+36=52=213  GKK	P1 MCQ 2.mhtml	12	
eM	†h‡Kv‡bv †eM	P1 MCQ 2.mhtml	13	
 Gi	Vc  Gi †h‡Kv‡bv gv‡bi Rb¨ Mvwoi mv‡c‡ÿ e„wói Av‡cwÿK †eM VRC  _vK‡e| A_©vr, Mvwoi mvg‡bi KvuP me©`v 	P1 MCQ 2.mhtml	13	
Mvwoi	Vc  Gi †h‡Kv‡bv gv‡bi Rb¨ Mvwoi mv‡c‡ÿ e„wói Av‡cwÿK †eM VRC  _vK‡e| A_©vr, Mvwoi mvg‡bi KvuP me©`v 	P1 MCQ 2.mhtml	13	
AbyK	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
eM	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
h_v	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
 I 	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
| b`xi 	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
2 km	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
vZnxb	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
vq	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
mvRvmywR	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
b`x	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
 cvi 	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
 KZ 	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
mgq	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
?	†¯ªv‡Zi AbyK‚‡j I cÖwZK‚‡j †bŠKvi †eM h_vµ‡g  16 kmh−1  I  4 kmh−1 | b`xi cÖ¯’ 2 km n‡j †¯ªvZnxb Ae¯	P1 MCQ 2.mhtml	14	
mgq	me©wb¤œ mgq,  t=210×60=12 min  	P1 MCQ 2.mhtml	14	
, 	me©wb¤œ mgq,  t=210×60=12 min  	P1 MCQ 2.mhtml	14	
`	`yBwU Mvwo ci¯ú‡ii mv‡_ mg‡Kv‡Y h_vµ‡g 	P1 MCQ 2.mhtml	15	
yBwU	`yBwU Mvwo ci¯ú‡ii mv‡_ mg‡Kv‡Y h_vµ‡g 	P1 MCQ 2.mhtml	15	
Mvwo	`yBwU Mvwo ci¯ú‡ii mv‡_ mg‡Kv‡Y h_vµ‡g 	P1 MCQ 2.mhtml	15	
h_v	`yBwU Mvwo ci¯ú‡ii mv‡_ mg‡Kv‡Y h_vµ‡g 	P1 MCQ 2.mhtml	15	
 Ges 	 30 ms−1  Ges  40 ms−1  †e‡M Pj‡Q| cÖ_g Mvwoi mv‡c‡ÿ wØZxq Mvwoi Av‡cwÿK †eM KZ?	P1 MCQ 2.mhtml	15	
i	 30 ms−1  Ges  40 ms−1  †e‡M Pj‡Q| cÖ_g Mvwoi mv‡c‡ÿ wØZxq Mvwoi Av‡cwÿK †eM KZ?	P1 MCQ 2.mhtml	15	
Mvwoi	 30 ms−1  Ges  40 ms−1  †e‡M Pj‡Q| cÖ_g Mvwoi mv‡c‡ÿ wØZxq Mvwoi Av‡cwÿK †eM KZ?	P1 MCQ 2.mhtml	15	
eM	 30 ms−1  Ges  40 ms−1  †e‡M Pj‡Q| cÖ_g Mvwoi mv‡c‡ÿ wØZxq Mvwoi Av‡cwÿK †eM KZ?	P1 MCQ 2.mhtml	15	
 KZ?	 30 ms−1  Ges  40 ms−1  †e‡M Pj‡Q| cÖ_g Mvwoi mv‡c‡ÿ wØZxq Mvwoi Av‡cwÿK †eM KZ?	P1 MCQ 2.mhtml	15	
Ges 	P→=i^+3j^−9k^  Ges Q→=13i^+j^−3k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 2.mhtml	16	
Yd	P→=i^+3j^−9k^  Ges Q→=13i^+j^−3k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 2.mhtml	16	
j	P→=i^+3j^−9k^  Ges Q→=13i^+j^−3k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 2.mhtml	16	
i	P→=i^+3j^−9k^  Ges Q→=13i^+j^−3k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 2.mhtml	16	
gvb	P→=i^+3j^−9k^  Ges Q→=13i^+j^−3k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 2.mhtml	16	
 KZ?	P→=i^+3j^−9k^  Ges Q→=13i^+j^−3k^  Gi †f±i ¸Yd‡ji gvb KZ?	P1 MCQ 2.mhtml	16	
0	0	P1 MCQ 2.mhtml	16	
:	weKí:	P1 MCQ 2.mhtml	16	
, 	GLv‡b, AxBx=AyBy=AzBz=3 	P1 MCQ 2.mhtml	16	
`	`ywU mgvšÍivj †f±‡ii †f±i ¸Yd‡ji gvb k~b¨|	P1 MCQ 2.mhtml	16	
ywU	`ywU mgvšÍivj †f±‡ii †f±i ¸Yd‡ji gvb k~b¨|	P1 MCQ 2.mhtml	16	
gvb	`ywU mgvšÍivj †f±‡ii †f±i ¸Yd‡ji gvb k~b¨|	P1 MCQ 2.mhtml	16	
k~b	`ywU mgvšÍivj †f±‡ii †f±i ¸Yd‡ji gvb k~b¨|	P1 MCQ 2.mhtml	16	
vb	Ae¯’vb †f±‡ii WvBfvi‡R‡Ýi gvb KZ?	P1 MCQ 2.mhtml	17	
gvb	Ae¯’vb †f±‡ii WvBfvi‡R‡Ýi gvb KZ?	P1 MCQ 2.mhtml	17	
 KZ?	Ae¯’vb †f±‡ii WvBfvi‡R‡Ýi gvb KZ?	P1 MCQ 2.mhtml	17	
3	3	P1 MCQ 2.mhtml	17	
0	0	P1 MCQ 2.mhtml	17	
1	1	P1 MCQ 2.mhtml	17	
2	2	P1 MCQ 2.mhtml	17	
div 	div r→=∂∂x(x)+∂∂y(y)+∂∂z(z)=1+1+1=3  	P1 MCQ 2.mhtml	17	
KvbwU	†KvbwU †f±i ivwk bq?	P1 MCQ 2.mhtml	18	
ivwk	†KvbwU †f±i ivwk bq?	P1 MCQ 2.mhtml	18	
bq	†KvbwU †f±i ivwk bq?	P1 MCQ 2.mhtml	18	
?	†KvbwU †f±i ivwk bq?	P1 MCQ 2.mhtml	18	
eM	†eM	P1 MCQ 2.mhtml	18	
Zwor	Zwor cÖvej¨	P1 MCQ 2.mhtml	18	
,	A→=i^+4k^ , B→=3k^+4i^+j^  Ges C→=i^−j^+2k^  n‡j, A→.(B→×C→)=? 	P1 MCQ 2.mhtml	19	
Ges	A→=i^+4k^ , B→=3k^+4i^+j^  Ges C→=i^−j^+2k^  n‡j, A→.(B→×C→)=? 	P1 MCQ 2.mhtml	19	
Zvgvi	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
Avgiv	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
 I 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
| 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
 GB 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
| 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
Zvgvi	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
`	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
Avgiv	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
Kwi	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
